uid,code,label,description,lat,lon,CATUTTC,addressPostCode,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressThoroughfare,addressLocatorDesignator,addressDescription,zoneId,url,type,parentStation,timezone,wheelchairBoarding
5041,89,Лаврівського (89),,49.844967,23.932509,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Білогорща,57,,0,,0,,Europe/Kyiv,
5173,90-01,Білогорща (90-01),,49.845825,23.929483,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Білогорща,71,,0,,0,,Europe/Kyiv,
4705,582,Промислова (582),,49.853732,24.041782,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Б. Хмельницького,149,,0,,0,,Europe/Kyiv,
2562712,345,Пластова (345),,49.859337,24.072303,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Богданівська,,,0,,0,,Europe/Kyiv,
2562713,346,Пластова (346),,49.859695,24.071957,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Богданівська,,,0,,0,,Europe/Kyiv,
4921,201,Старознесенська (201),,49.849194,24.083147,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Богданівська,,"вул. Старознесенська, 161",0,,0,,Europe/Kyiv,
4936,202,Старознесенська (202),,49.848987,24.083217,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Богданівська,,"вул. Старознесенська, 192",0,,0,,Europe/Kyiv,
4920,203,Гайдучка (203),,49.852854,24.077547,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Богданівська,100,навпроти №100,0,,0,,Europe/Kyiv,
2560926,309,Гаврилишина (309),,49.84336,24.08614,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Богданівська,2,"навпроти вул. вул. Богдана Гаврилишина, 2",0,,0,,Europe/Kyiv,
4937,204,Гайдучка (204),,49.853231,24.077375,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Богданівська,,перехрестя з вул. С.Гайдучка,0,,0,,Europe/Kyiv,
2560925,308,Гаврилишина (308),,49.843168,24.086237,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Богданівська,,,0,,0,,Europe/Kyiv,
2560991,732,Монгольська (732),,49.850651,24.079408,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Богданівська,135,навпроти №135,0,,0,,Europe/Kyiv,
4919,199,Авторинок (199),,49.854618,24.076294,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Богданівська,11,,0,,0,,Europe/Kyiv,
2560988,731,Монгольська (731),,49.850751,24.079086,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Богданівська,135,,0,,0,,Europe/Kyiv,
4935,198,Богданівська (198),,49.84048,24.085695,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Богданівська,2,,0,,0,,Europe/Kyiv,
4938,200,Авторинок (200),,49.854268,24.076785,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Богданівська,42,,0,,0,,Europe/Kyiv,
z-720,720,Фанерний завод (720),,49.86474,23.969067,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Брюховицька,37,навпроти №37,0,,0,,Europe/Kyiv,
z-719,719,Фанерний завод (719),,49.86477,23.968874,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Брюховицька,37,,0,,0,,Europe/Kyiv,
z-0722,0722,Школа №94 (0722),,49.872734,23.957598,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Брюховицька,103,,0,,0,,Europe/Kyiv,
z-723,723,Малковицька (723),,49.873868,23.951553,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Брюховицька,196,,0,,0,,Europe/Kyiv,
z-721,721,Школа №94 (721),,49.872726,23.958171,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Брюховицька,94,,0,,0,,Europe/Kyiv,
44234,736,Коледж телекомунікацій (736),,49.80959,24.008761,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Володимира Великого,27,,0,,0,,Europe/Kyiv,
2562811,851,Підвальна (851),,49.842491,24.036182,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. В. Винниченка,22,,0,,0,,Europe/Kyiv,
4660,1053,"Брюховичі, Арктична (1053)",,49.9012,23.935926,UA46060250040091928,79491,Україна,Львівська область,Львівський,Львівська ,Брюховичі,вул. В. Івасюка,19,,0,,0,,Europe/Kyiv,
4789,602,Замарстинівська (602),,49.85965,24.026139,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. В. Липинського,,"вул. Покутська, 1",0,,0,,Europe/Kyiv,
4778,603,Бетховена (603),,49.863391,24.032652,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. В. Липинського,3,навпроти №36,0,,0,,Europe/Kyiv,
4787,604,БТІ (604),,49.86492,24.040645,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. В. Липинського,54,навпроти №54,0,,0,,Europe/Kyiv,
4786,607,Миколайчука (607),,49.865214,24.043638,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. В. Липинського,,перехрестя з вул. І. Миколайчука,0,,0,,Europe/Kyiv,
4777,598,Замарстинівська (598),,49.860559,24.027472,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. В. Липинського,26,,0,,0,,Europe/Kyiv,
4788,599,Бетховена (599),,49.863678,24.033671,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. В. Липинського,44,,0,,0,,Europe/Kyiv,
4790,596,Окуневського (596),,49.856216,24.019434,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. В. Липинського,5,,0,,0,,Europe/Kyiv,
4779,600,БТІ (600),,49.864989,24.042442,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. В. Липинського,54,,0,,0,,Europe/Kyiv,
4776,597,Шевченківська РА (597),,49.857499,24.023241,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. В. Липинського,12,,0,,0,,Europe/Kyiv,
4780,601,Автостанція №2 (601),,49.865131,24.050676,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. В. Липинського,60,,0,,0,,Europe/Kyiv,
4785,605,Автостанція №2 (605),,49.864954,24.051669,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. В. Липинського,60,,0,,0,,Europe/Kyiv,
5009,356,Лікарня Святого Луки (356),,49.811328,24.050435,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. В. Навроцького,21,,0,,0,,Europe/Kyiv,
5013,355,Лікарня Святого Луки (355),,49.811232,24.050529,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. В. Навроцького,4,,0,,0,,Europe/Kyiv,
